FUND ID,NAME,VINTAGE / INCEPTION YEAR,DATE REPORTED,CALLED (%),DPI (%),RVPI (%),NET IRR (%),NET MULTIPLE (X),MEDIAN BENCHMARK NET IRR (%),PREQIN QUARTILE RANK,SOURCE,PE: PRIMARY STRATEGY,PRIMARY REGION FOCUS,LP
1726,Spectrum Equity Investors IV,2000,2024-12-31,97.0,133.4595763,0.0,7.47,1.3345958,7.6,4.0,Washington State Investment Board,Growth,North America,Washington State Investment Board
1730,Sprout Capital IX,2000,2024-12-31,100.0,143.5373422,0.0,5.79,1.4353734,5.45,2.0,Illinois State Board of Investment,Balanced,North America,Washington State Investment Board
1773,TA IX,2000,2024-12-31,97.0,242.1580756,0.0,21.9,2.4215808,16.99,1.0,Public Employees' Retirement System of Nevada,Buyout,North America,Washington State Investment Board
1797,TCV IV,2000,2024-12-31,85.0,160.0,0.0,8.9,1.6,7.6,2.0,Colorado Public Employees' Retirement Association,Growth,North America,Washington State Investment Board
1819,TPG Partners III,2000,2024-12-31,92.0076378,240.0,0.0,23,2.4,20.11,1.0,TPG,Buyout,North America,Washington State Investment Board
1836,Thomas Weisel Capital Partners,2000,2024-12-31,110.8,59.1155235,0.0,-9.8,0.5911552,7.6,4.0,Oregon State Treasury,Growth,North America,Washington State Investment Board
1851,Trident Capital Fund V,2000,2024-12-31,132.2414934,171.9585825,0.0,8.6,1.7195858,0.3,1.0,Los Angeles City Employees' Retirement System,,North America,Washington State Investment Board
1884,US Venture Partners VII,2000,2024-06-30,100.0,70.0025575,0.0,-2.53,0.7000256,0.3,3.0,Washington State Investment Board,,North America,Washington State Investment Board
1894,VantagePoint Venture Partners IV,2000,2024-09-30,100.0,94.8,0.0,-0.7,0.948,0.3,3.0,Oregon State Treasury,,North America,Washington State Investment Board
1942,Warburg Pincus International Partners,2000,2024-12-31,100.0,188.0,0.0,10.5,1.88,5.45,2.0,Warburg Pincus,Balanced,North America,Washington State Investment Board
1958,"Welsh, Carson, Anderson & Stowe IX",2000,2024-12-31,99.0,166.18,0.0,11.23,1.6618,20.11,3.0,"Welsh, Carson, Anderson & Stowe",Buyout,North America,Washington State Investment Board
279,Battery Ventures VI,2000,2024-12-31,100.0,132.689927,0.0,4.8,1.3268993,0.3,1.0,CalPERS - California Public Employees' Retirement System,,North America,Washington State Investment Board
284,BC European Cap VII,2000,2024-12-31,100.0,208.8,0.0,17.88,2.088,17.88,2.0,BC Partners,Buyout,Europe,Washington State Investment Board
329,Blue Point Capital Partners,2000,2024-12-31,91.34,156.45,0.0,11.17,1.5645,12.15,3.0,Blue Point Capital Partners,Buyout,North America,Washington State Investment Board
339,Boston Ventures VI,2000,2024-12-31,94.0,150.0,0.0,9.5,1.5,12.15,4.0,BV Investment Partners,Buyout,North America,Washington State Investment Board
58,Accel VIII,2000,2024-12-31,80.3270945,144.4596249,0.0,4.67,1.4445962,0.3,1.0,Orange County Employees' Retirement System,,North America,Washington State Investment Board
790,Fortress Investment Fund,2000,2024-12-31,125.822373,233.6050171,0.0,25.65,2.3360502,16.99,2.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
799,Francisco Partners,2000,2024-12-31,93.8,130.0,0.0,4.4,1.3,20.11,4.0,CalPERS - California Public Employees' Retirement System,Buyout,North America,Washington State Investment Board
911,Golder Thoma Cressey Rauner VII,2000,2024-12-31,99.2500604,235.5457364,0.0,21.83,2.3554574,16.99,2.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
10416,Southern Cross Latin America Private Equity Fund,1999,2024-12-31,97.9,237.7,0.0,22,2.377,16.68,2.0,Southern Cross Group,Buyout,Americas,Washington State Investment Board
1083,JLL Partners Fund III,1999,2024-12-31,110.22,156.15,0.0,11.12,1.5615,11.9,3.0,JLL Partners,Buyout,North America,Washington State Investment Board
1116,KKR European Fund,1999,2024-12-31,107.3,230.7,0.0,20.2,2.307,14.53,1.0,KKR,Buyout,Europe,Washington State Investment Board
1230,Madison Dearborn Capital Partners III,1999,2024-12-31,100.18,152.37,0.0,8.58,1.5237,14.53,3.0,Madison Dearborn Partners,Buyout,North America,Washington State Investment Board
1270,Menlo Ventures VIII,1999,2024-12-31,100.0,49.89,0.0,-8.99,0.4989,-4.65,3.0,Menlo Ventures,,North America,Washington State Investment Board
1392,Oak Investment Partners IX,1999,2024-06-30,100.0,65.1449767,0.0217233,-6.65,0.651667,-4.65,3.0,Washington State Investment Board,,North America,Washington State Investment Board
1413,Olympic Venture Partners V,1999,2024-12-31,100.0,27.0,0.0,-16.7,0.27,-4.65,4.0,Oregon State Treasury,,North America,Washington State Investment Board
1439,Palamon European Equity,1999,2024-12-31,128.4426596,173.1012604,0.0,10.75,1.7310126,9.375,2.0,Washington State Investment Board,Buyout,Europe,Washington State Investment Board
1602,Richland Ventures III,1999,2024-12-31,100.0,84.7848667,0.0,-3.02,0.8478487,-4.65,2.0,Los Angeles City Employees' Retirement System,,North America,Washington State Investment Board
167,Apax Europe IV,1999,2024-12-31,100.0,111.3188867,0.0,2.43,1.1131889,11.9,3.0,,Balanced,Europe,Washington State Investment Board
1681,Silver Lake Partners,1999,2024-12-31,92.3,225.0,0.0,24.6,2.25,14.53,1.0,Silver Lake,Buyout,North America,Washington State Investment Board
1725,Spectrum Equity Investors III,1999,2024-12-31,99.5,110.5882242,0.0,2.35,1.1058822,14.7,3.0,California State Teachers' Retirement System (CalSTRS),Growth,North America,Washington State Investment Board
1796,TCV III,1999,2024-12-31,112.0,130.0,0.0,13.5,1.3,-4.65,1.0,TCV,,North America,Washington State Investment Board
1812,Telecom Partners III,1999,2024-12-31,91.7647059,10.6097658,0.0,-40.56,0.1060977,-3.98,4.0,Washington State Investment Board,,North America,Washington State Investment Board
1883,US Venture Partners VI,1999,2024-12-31,100.0,122.962471,0.0,4.34,1.2296247,-4.65,2.0,Washington State Investment Board,,North America,Washington State Investment Board
1893,VantagePoint Venture Partners III,1999,2024-12-31,100.0,39.35098,0.0,-15.8,0.3935098,-4.65,4.0,CalPERS - California Public Employees' Retirement System,,North America,Washington State Investment Board
191,Apex Investment Fund IV,1999,2024-12-31,100.0,7.6,0.0,-13.28,0.076,-3.98,4.0,Apex Venture Partners,,North America,Washington State Investment Board
1924,Vestar Capital Partners IV,1999,2024-09-30,99.3,176.0322256,0.0,13.4,1.7603223,14.53,2.0,Oregon State Treasury,Buyout,North America,Washington State Investment Board
2056,Lone Star Fund II,1999,2024-12-31,100.0,133.92,0.0,16.35,1.3392,11.46,2.0,Oregon State Treasury,Buyout,Asia,Washington State Investment Board
239,Austin Ventures VII,1999,2024-12-31,100.0,80.7174676,0.0,-2.81,0.8071747,-4.65,2.0,University of Texas Investment Management Company,,North America,Washington State Investment Board
278,Battery Ventures V,1999,2024-12-31,100.0,133.0,0.0,8.19,1.33,-4.65,1.0,Orange County Employees' Retirement System,,North America,Washington State Investment Board
506,Clayton Dubilier & Rice VI,1999,2024-12-31,105.537314,154.869564,0.0,,1.5486956,14.53,3.0,Clayton Dubilier & Rice,Buyout,North America,Washington State Investment Board
514,Code Hennessy & Simmons IV,1999,2024-12-31,100.0,156.51,0.0,12.1,1.5651,11.9,2.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
591,Cypress Merchant Banking Partners II,1999,2024-12-31,100.1665463,93.2889479,0.0,-1.18606,0.9328895,14.53,4.0,Houston Police Officers' Pension System,Buyout,North America,Washington State Investment Board
654,Edgewater Private Equity Fund III,1999,2024-12-31,100.0,59.3053718,0.0,-7.85,0.5930537,14.2,4.0,Pennsylvania Public School Employees' Retirement System,Buyout,North America,Washington State Investment Board
659,El Dorado Ventures V,1999,2024-12-31,100.0,57.10071,0.0,-15.62,0.5710071,-3.98,3.0,Kansas Public Employees' Retirement System,,North America,Washington State Investment Board
742,Astorg II,1999,2024-09-30,97.0,246.4084703,0.0,19,2.4640847,17.0,1.0,Astorg,Buyout,Europe,Washington State Investment Board
803,Frazier Healthcare III,1999,2024-12-31,106.608735,47.0080852,0.0,-11.3,0.4700809,-4.65,3.0,Washington State Investment Board,,North America,Washington State Investment Board
848,Gilbert Global Equity Partners,1999,2024-12-31,114.040228,135.1395553,0.0,3.22,1.3513956,11.9,3.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
882,Great Hill Equity Partners,1999,2024-12-31,100.0,104.0,0.0,0.97,1.04,4.62,3.0,Great Hill Partners,Balanced,North America,Washington State Investment Board
902,Gryphon Partners II,1999,2024-12-31,97.5,134.75,0.0,4.9,1.3475,9.81,4.0,Gryphon Investors,Buyout,North America,Washington State Investment Board
940,HarbourVest Partners VI Partnership,1999,2024-06-30,95.5,184.8008743,0.0,12.1,1.8480087,5.16,1.0,HarbourVest Partners,Fund of Funds,North America,Washington State Investment Board
970,Heritage Fund III,1999,2024-12-31,93.82857,47.8359576,0.0,-23.73,0.4783596,11.9,4.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
1149,KPS Special Situations Fund,1998,2024-12-31,99.6,177.2,0.0,13.6,1.772,13.15,2.0,KPS Capital Partners,Buyout,North America,Washington State Investment Board
1369,Nordic Capital Fund III,1998,2024-12-31,106.89,327.1,0.0,30.52,3.271,8.52,1.0,Nordic Capital,Buyout,Europe,Washington State Investment Board
1396,Oak Investment Partners VIII,1998,2024-12-31,100.0,180.06,0.0,55.33,1.8006,3.395,1.0,Washington State Investment Board,,North America,Washington State Investment Board
1417,Olympus Growth Fund III,1998,2024-12-31,87.2,194.52,0.0,15.42,1.9452,6.9,1.0,Olympus Partners,Buyout,North America,Washington State Investment Board
1733,Sprout Capital VIII,1998,2024-12-31,100.0,94.4126164,0.0,-0.91,0.9441262,6.265,3.0,Washington State Investment Board,Balanced,North America,Washington State Investment Board
1811,Telecom Partners II,1998,2024-12-31,100.0,5.8123937,0.0,-46.1,0.0581239,9.305,4.0,Orange County Employees' Retirement System,,North America,Washington State Investment Board
1864,TSG Capital Fund III,1998,2024-12-31,106.4,56.7669173,0.0,-13.5,0.5676692,6.9,4.0,Oregon State Treasury,Buyout,North America,Washington State Investment Board
1890,VantagePoint Communications,1998,2024-12-31,,,,-9.12,,3.395,4.0,Massachusetts Pension Reserves Investment Management Board,,North America,Washington State Investment Board
1941,Warburg Pincus Equity Partners,1998,2024-12-31,100.0,165.0,0.0,10.3,1.65,6.265,2.0,Warburg Pincus,Balanced,North America,Washington State Investment Board
1961,"Welsh, Carson, Anderson & Stowe VIII",1998,2024-12-31,100.0,128.69,0.0,3.11,1.2869,4.955,3.0,California State Teachers' Retirement System (CalSTRS),Buyout,North America,Washington State Investment Board
2249,Evergreen III,1998,2024-12-31,100.0,147.419944,0.0,7.76,1.4741994,8.2,3.0,Washington State Investment Board,,Middle East & Israel,Washington State Investment Board
238,Austin Ventures VI,1998,2024-12-31,105.8242515,62.0015023,0.0,-8.48,0.620015,3.395,3.0,University of Texas Investment Management Company,,North America,Washington State Investment Board
260,Banc Fund V,1998,2024-12-31,100.0,228.15,0.0,15.6,2.2815,15.83,2.0,1st & Main Growth Partners,Growth,North America,Washington State Investment Board
283,BC European Cap VI,1998,2024-12-31,86.4,231.3,0.0,20.83,2.313,11.3,1.0,BC Partners,Buyout,Europe,Washington State Investment Board
498,Cinven II,1998,2024-12-31,90.70521,161.1403248,0.0,9.39,1.6114032,4.955,2.0,Kansas Public Employees' Retirement System,Buyout,Europe,Washington State Investment Board
633,Doughty Hanson & Co III,1998,2024-12-31,91.7,217.6,0.0,13.7,2.176,4.955,1.0,DH Private Equity Partners,Buyout,Europe,Washington State Investment Board
658,El Dorado Ventures IV,1998,2024-12-31,100.0,139.95656,0.0,18.86,1.3995656,9.305,1.0,Kansas Public Employees' Retirement System,,North America,Washington State Investment Board
694,Essex Woodlands Health Ventures IV,1998,2023-12-31,100.0,130.688775,13.110975,7.16,1.4379975,3.395,2.0,Los Angeles City Employees' Retirement System,,North America,Washington State Investment Board
728,Excelsior V,1998,2024-12-31,98.29,63.2,0.0,,0.632,6.265,4.0,,Balanced,North America,Washington State Investment Board
758,First Reserve Fund VIII,1998,2024-12-31,107.795122,192.4043186,0.0,15.83,1.9240432,15.83,3.0,Washington State Investment Board,Growth,North America,Washington State Investment Board
798,Butler France Private Equity II,1998,2023-12-31,100.0217445,169.4947218,,13.74,,13.67,2.0,Washington State Investment Board,Buyout,Europe,Washington State Investment Board
841,Geocapital Eurofund,1998,2024-12-31,100.0,57.91,0.0,,0.5791,3.395,3.0,West Midlands Pension Fund,,North America,Washington State Investment Board
844,Geocapital V,1998,2024-12-31,100.0,42.32,0.0,,0.4232,3.395,4.0,West Midlands Pension Fund,,North America,Washington State Investment Board
912,Golder Thoma Cressey Rauner VI,1998,2024-12-31,101.7,89.0855457,0.0,-3.78,0.8908555,6.27,3.0,Illinois State Board of Investment,Buyout,North America,Washington State Investment Board
927,HarbourVest International III Direct,1998,2024-12-31,97.5763803,83.4753786,0.0,-2,0.8347538,6.9,4.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
928,HarbourVest International III Partnership,1998,2024-12-31,98.5,155.0,0.0,8.6,1.55,5.0,1.0,Michigan Department of Treasury,Fund of Funds,Europe,Washington State Investment Board
983,H.I.G Capital Partners II,1998,2024-06-30,100.0,280.1300024,9.3216733,19.1,2.8945168,13.15,1.0,H.I.G. Capital,Buyout,North America,Washington State Investment Board
1055,InterWest Partners VI,1997,2024-12-31,100.0,297.18,0.0,49.03,2.9718,26.16,2.0,InterWest Partners,,North America,Washington State Investment Board
1122,KKR 1996 Fund,1997,2024-12-31,104.8,177.6,0.0,13.3,1.776,9.91,2.0,KKR,Buyout,North America,Washington State Investment Board
1269,Menlo Ventures VII,1997,2024-12-31,100.0,471.040612,0.0,135.59,4.7104061,26.16,1.0,Washington State Investment Board,,North America,Washington State Investment Board
1325,Morgan Stanley Venture Partners III,1997,2024-12-31,99.4276433,233.7785437,0.0,40.87,2.3377854,26.16,2.0,Washington State Investment Board,,North America,Washington State Investment Board
1412,Olympic Venture Partners IV,1997,2024-12-31,100.0,262.1,0.0,63.9,2.621,26.16,2.0,OVP Venture Partners,,North America,Washington State Investment Board
1724,Spectrum Equity Investors II,1997,2024-12-31,100.0,176.8,0.0,22.53,1.768,22.765,3.0,Spectrum Equity,Growth,North America,Washington State Investment Board
1775,TA / Advent VIII,1997,2024-12-31,98.0,228.4253741,0.0,23.3,2.2842537,17.75,1.0,Washington State Investment Board,Buyout,North America,Washington State Investment Board
1795,TCV II,1997,2024-12-31,117.0,360.0,0.0,75.7,3.6,26.16,2.0,TCV,,North America,Washington State Investment Board
1923,Vestar Capital Partners III,1997,2024-12-31,97.4,113.86,0.0,2.6,1.1386,17.75,4.0,Vestar Capital Partners,Buyout,North America,Washington State Investment Board
2057,Lone Star Fund I,1997,2024-12-31,100.0,124.97,0.0,7.51,1.2497,1.9,1.0,Lone Star Funds,Buyout,North America,Washington State Investment Board
237,Austin Ventures V,1997,2024-12-31,100.0133167,197.2767698,0.0,31.88,1.9727677,26.16,2.0,University of Texas Investment Management Company,,North America,Washington State Investment Board
2438,Chancellor Partnership Fund,1997,2024-12-31,,,,12,,9.46,2.0,Invesco Private Capital,Fund of Funds,North America,Washington State Investment Board
277,Battery Ventures IV,1997,2024-12-31,100.0,715.3,0.0,160.3,7.153,26.16,1.0,Battery Ventures,,North America,Washington State Investment Board
461,Charterhouse Capital Partners VI,1997,2024-12-31,92.8,202.2,0.0,17.75,2.022,17.75,2.0,Charterhouse Capital Partners,Buyout,Europe,Washington State Investment Board
513,Code Hennessy & Simmons III,1997,2024-12-31,96.81,146.03,0.0,7.47,1.4603,1.9,1.0,CHS Capital,Buyout,North America,Washington State Investment Board
969,Heritage Fund II,1997,2024-12-31,99.6516,91.0816284,0.0,-1.53,0.9108163,1.9,4.0,Orange County Employees' Retirement System,Buyout,North America,Washington State Investment Board
1882,US Venture Partners V,1996,2024-12-31,100.0,226.2,0.0,26.23,2.262,11.1,2.0,Washington State Investment Board,,North America,Washington State Investment Board
190,Apex Investment Fund III,1996,2024-12-31,100.0,525.1,0.0,98.1,5.251,11.1,1.0,Apex Venture Partners,,North America,Washington State Investment Board
2001,Worldview Technology Partners I,1996,2024-12-31,100.0,379.2616833,0.0,68.5,3.7926168,11.1,1.0,Los Angeles County Employees' Retirement Association,,North America,Washington State Investment Board
259,Banc Fund IV,1996,2024-12-31,100.0,230.1,0.0,15.6,2.301,13.16,2.0,1st & Main Growth Partners,Growth,North America,Washington State Investment Board
